id,title,author,date,categories,url
20231027132800421,"Mất điện thoại, mất hết tiền trong ví điện tử, ngân hàng dù đặt nhiều mật khẩu: Chuyên gia cảnh báo thủ đoạn và 5 thao tác để tận dụng ""thời điểm vàng"" bảo vệ tài sản","Nhã Mi,",2023-10-27T13:28:00,Tek-life,https://kenh14.vn/mat-dien-thoai-mat-het-tien-trong-vi-dien-tu-ngan-hang-du-dat-nhieu-mat-khau-chuyen-gia-canh-bao-thu-doan-va-5-thao-tac-de-tan-dung-thoi-diem-vang-bao-ve-tai-san-20231027132800421.chn
20231020104800119,"""Nói tôi lừa đảo là xúc phạm đấy"": Cụ bà nghe xong lập tức gọi cho ngân hàng - Họ báo 1,8 tỷ mất rồi","Mạnh Kiên,",2023-10-20T10:49:00,Tek-life,https://kenh14.vn/noi-toi-lua-dao-la-xuc-pham-day-cu-ba-nghe-xong-lap-tuc-goi-cho-ngan-hang-ho-bao-18-ty-mat-roi-20231020104800119.chn
20231027222312102,"Mở điện thoại thấy 12 ứng dụng này cần xóa ngay kẻo mất tiền oan, nhanh hư máy","Huỳnh Duy,",2023-10-27T22:23:13,Tek-life,https://kenh14.vn/mo-dien-thoai-thay-12-ung-dung-nay-can-xoa-ngay-keo-mat-tien-oan-nhanh-hu-may-20231027222312102.chn
20230731152319832,"Bạn trai Ý Nhi lên tiếng 1 thông tin giữa lúc nàng hậu gặp ""sóng gió"" với nhóm antifan hơn 200 nghìn người","Hạ Anh,",2023-07-31T19:04:00,"Star, Sao Việt",https://kenh14.vn/ban-trai-y-nhi-len-tieng-1-thong-tin-giua-luc-nang-hau-gap-song-gio-voi-nhom-antifan-hon-200-nghin-nguoi-20230731152319832.chn
20230731164729633,Bà Phạm Kim Dung xin lỗi vì những phát ngôn chưa chuẩn của Hoa hậu Ý Nhi,"Hạ Anh,",2023-07-31T16:49:07,"Star, Sao Việt",https://kenh14.vn/ba-pham-kim-dung-xin-loi-vi-nhung-phat-ngon-chua-chuan-cua-hoa-hau-y-nhi-20230731164729633.chn
20230731141608729,"Hoa hậu Ý Nhi bị lập group anti có hơn 200 nghìn thành viên, BTC phản hồi gì trước yêu cầu chuyện tước vương miện?","Thuỷ Tiên,",2023-07-31T14:43:00,"Star, Sao Việt",https://kenh14.vn/hoa-hau-y-nhi-bi-lap-group-anti-co-hon-200-nghin-thanh-vien-btc-phan-hoi-gi-truoc-yeu-cau-chuyen-tuoc-vuong-mien-20230731141608729.chn
20230801110621882,"Hoa hậu Ý Nhi bị ""khui"" phát ngôn bất nhất về mối tình hồi cấp 3?","Liên Hoa,",2023-08-01T12:13:00,"Star, Sao Việt",https://kenh14.vn/hoa-hau-y-nhi-bi-khui-phat-ngon-bat-nhat-ve-moi-tinh-hoi-cap-3-20230801110621882.chn
20230728121534014,Hoa hậu Ý Nhi hoang mang khi ekip thông báo điện thoại bị giật sau 2 ngày đăng quang,"Hạ Anh,",2023-07-28T14:04:00,"Star, Sao Việt",https://kenh14.vn/hoa-hau-y-nhi-hoang-mang-khi-ekip-thong-bao-dien-thoai-bi-giat-sau-2-ngay-dang-quang-20230728121534014.chn
20230726131154408,"Ý Nhi có loạt hành động ""10 điểm không có nhưng"" sau màn vừa đăng quang đã công khai người yêu","Hạ Anh,",2023-07-26T19:05:00,"Star, Sao Việt",https://kenh14.vn/y-nhi-co-loat-hanh-dong-10-diem-khong-co-nhungsau-man-vua-dang-quang-da-cong-khai-nguoi-yeu-20230726131154408.chn
20230729213801963,Hoa hậu Ý Nhi bật khóc xin lỗi sau những phát ngôn gây tranh cãi,"Thế Huân,",2023-07-29T21:41:58,"Star, Sao Việt",https://kenh14.vn/hoa-hau-y-nhi-bat-khoc-xin-loi-sau-nhung-phat-ngon-gay-tranh-cai-20230729213801963.chn
20230724111524493,"Miss World Vietnam 2023: ""Hy vọng em và bạn trai vẫn luôn thấu hiểu, tin tưởng để em có thể hoàn thành vai trò sắp tới""","Ngọc Thuỳ/ Clip: Lương Khải,",2023-07-24T11:33:00,"Star, Sao Việt",https://kenh14.vn/miss-world-vietnam-2023-hy-vong-em-va-ban-trai-van-luon-thau-hieu-tin-tuong-de-em-co-the-hoan-thanh-vai-tro-sap-toi-20230724111524493.chn
20230724090825735,"Thí sinh nặng ký dừng chân tiếc nuối tại Miss World Vietnam 2023, ""Bà trùm Hoa hậu"" Phạm Kim Dung chia sẻ lý do out top 3","Tường San; Clip: Team sự kiện,",2023-07-24T09:23:00,"Star, Sao Việt",https://kenh14.vn/thi-sinh-nang-ky-dung-chan-tiec-nuoi-tai-miss-world-vietnam-2023-ba-trum-hoa-hau-pham-kim-dung-chia-se-ly-do-out-top-3-20230724090825735.chn
20230725184855197,"Bà Phạm Kim Dung - Trưởng BTC Miss World Vietnam 2023: ""Ý Nhi có nét đẹp quốc tế, Đào Hiền khiến tôi yên tâm, Minh Kiên gây ngạc nhiên""","Phương Ngân,",2023-07-26T08:02:44,"Star, Star",https://kenh14.vn/ba-pham-kim-dung-truong-btc-miss-world-vietnam-2023-y-nhi-co-net-dep-quoc-te-dao-hien-khien-toi-yen-tam-minh-kien-gay-ngac-nhien-20230725184855197.chn
20231024192720851,"Nhớ lại 12 năm trước Westlife hát dưới mưa, cover nhạc Lady Gaga và Rihanna tại Việt Nam: Concert sắp tới chắc chắn bùng nổ!","Minh Khôi,",2023-10-24T20:30:00,"Musik, Âu-Mỹ",https://kenh14.vn/nho-lai-12-nam-truoc-westlife-hat-duoi-mua-cover-nhac-lady-gaga-va-rihanna-tai-viet-nam-concert-sap-toi-chac-chan-bung-no-20231024192720851.chn
20231021092343899,"Lịch trình cực căng của Westlife khi lưu diễn thế giới, thêm được show thứ 2 ở Việt Nam là nỗ lực quá lớn!","Minh Khôi,",2023-10-21T10:13:00,"Musik, Âu-Mỹ",https://kenh14.vn/lich-trinh-cuc-cang-cua-westlife-khi-luu-dien-the-gioi-them-duoc-show-thu-2-o-viet-nam-la-no-luc-qua-lon-20231021092343899.chn
20231102165503804,"Đập hộp PUMA kỷ niệm 75 năm, lên đời iPhone 15 Promax, Honda Vision và nhiều quà tặng giá trị khác","Quang Vũ,",2023-11-02T19:30:00,"Đời sống, Xem-Ăn-Chơi",https://kenh14.vn/dap-hop-puma-ky-niem-75-nam-len-doi-iphone-15-promax-honda-vision-va-nhieu-qua-tang-gia-tri-khac-20231102165503804.chn
20231102165935159,Tác phẩm nghệ thuật vẽ nhà thờ lớn Hà Nội trên nắp capo ô tô đoạt giải UOB Painting of the Year năm đầu tiên tại Việt Nam,"Quang Vũ,",2023-11-02T17:30:00,"Đời sống, Xem-Ăn-Chơi",https://kenh14.vn/tac-pham-nghe-thuat-ve-nha-tho-lon-ha-noi-tren-nap-capo-o-to-doat-giai-uob-painting-of-the-year-nam-dau-tien-tai-viet-nam-20231102165935159.chn
20231101193816643,Job3s.vn tạo sự “bùng nổ” với hàng ngàn cơ hội hấp dẫn cho sinh viên tại Ngày hội việc làm UEB JOB FAIR 2023,"Quang Vũ,",2023-11-02T11:00:00,"Đời sống, Xem-Ăn-Chơi",https://kenh14.vn/job3svn-tao-su-bung-no-voi-hang-ngan-co-hoi-hap-dan-cho-sinh-vien-tai-ngay-hoi-viec-lam-ueb-job-fair-2023-20231101193816643.chn
20231101194040047,Quang Vinh & Woosung - Điển hình cho hội bạn đi ăn!,"Quang Vũ,",2023-11-02T09:00:00,"Đời sống, Xem-Ăn-Chơi",https://kenh14.vn/quang-vinh-woosung-dien-hinh-cho-hoi-ban-di-an-20231101194040047.chn
20231101165743469,Beauty Talk tập 2: Khởi nghiệp với số vốn nhỏ và thành tựu ở tuổi 27,"Quang Vũ,",2023-11-01T19:30:00,"Đời sống, Xem-Ăn-Chơi",https://kenh14.vn/beauty-talk-tap-2-khoi-nghiep-voi-so-von-nho-va-thanh-tuu-o-tuoi-27-20231101165743469.chn
20181105004332749,"""Sabrina"", ""Cô gái đại dương"" và ""Cô gái robot"" ngày ấy bây giờ: Ngoại hình lột xác, đều đã có mái ấm hạnh phúc","Tee,",2018-11-05T09:41:00,"Star, Star",https://kenh14.vn/sabrina-co-gai-dai-duong-va-co-gai-robot-ngay-ay-bay-gio-ngoai-hinh-lot-xac-deu-da-co-mai-am-hanh-phuc-20181105004332749.chn
20181001215648296,"Bi kịch của dàn thần tượng Kpop gắn liền với tuổi thơ 9X: Người tự tử, kẻ sa cơ phải đi bán dâm","DUONG NAM,",2018-10-02T00:04:00,"Star, Star",https://kenh14.vn/bi-kich-cua-dan-than-tuong-kpop-gan-lien-voi-tuoi-tho-9x-nguoi-tu-tu-ke-sa-co-phai-di-ban-dam-20181001215648296.chn
20180708002125022,"Từng là tuổi thơ của 9X, nhiều sao Disney đình đám giờ từ bỏ chốn showbiz để làm công việc bình thường","Tee,",2018-08-16T07:09:00,"Star, Star",https://kenh14.vn/tung-la-tuoi-tho-cua-9x-nhieu-sao-disney-dinh-dam-gio-tu-bo-chon-showbiz-de-lam-cong-viec-binh-thuong-20180708002125022.chn
20181118205359813,"Vừa thay tên đổi họ vì nhau, vợ chồng Justin Bieber đã bị đồn ra tòa ly hôn","Tee,",2018-11-18T21:57:37,"Star, Star",https://kenh14.vn/vua-thay-ten-doi-ho-vi-nhau-vo-chong-justin-bieber-da-bi-don-ra-toa-ly-hon-20181118205359813.chn
20231020210336984,"HOT: Concert Westlife mở thêm đêm diễn thứ 2 tại Việt Nam, liệu tốc độ bán vé có ""thần tốc"" như đêm đầu?","Minh Khôi,",2023-10-20T21:04:00,"Musik, Việt Nam",https://kenh14.vn/hot-concert-westlife-mo-them-dem-dien-thu-2-tai-viet-nam-lieu-toc-do-ban-ve-co-than-toc-nhu-dem-dau-20231020210336984.chn
20231020140143514,"Trước thềm hôn lễ, Puka lên tiếng thông tin đang mang thai con đầu lòng","Tường San,",2023-10-20T16:35:00,"Star, Sao Việt",https://kenh14.vn/truoc-them-hon-le-puka-len-tieng-thong-tin-dang-mang-thai-con-dau-long-20231020140143514.chn
20231018191729224,"Trọn bộ ảnh trước ngày cưới của Puka - Gin Tuấn Kiệt: Hoà Minzy - Khánh Vân và dàn sao hội tụ, chú rể ôm vợ sát rạt","Hạ Anh,",2023-10-18T19:23:02,"Star, Sao Việt",https://kenh14.vn/tron-bo-anh-truoc-ngay-cuoi-cua-puka-gin-tuan-kiet-hoa-minzy-khanh-van-va-dan-sao-hoi-tu-chu-re-om-vo-sat-rat-20231018191729224.chn
20231021084721332,"Puka khoe quà 20/10 của Gin Tuấn Kiệt, quyết giấu kín 1 chi tiết gây tò mò trước ngày cưới","Hạ Anh,",2023-10-21T10:29:37,"Star, Sao Việt",https://kenh14.vn/puka-khoe-qua-20-10-cua-gin-tuan-kiet-quyet-giau-kin-1-chi-tiet-gay-to-mo-truoc-ngay-cuoi-20231021084721332.chn
20231001123058141,"Puka và Gin Tuấn Kiệt lục đục trong hậu trường, phản ứng bất ngờ khi phát hiện máy quay","Liên Hoa,",2023-10-01T15:02:00,"Star, Sao Việt",https://kenh14.vn/puka-va-gin-tuan-kiet-luc-duc-trong-hau-truong-phan-ung-bat-ngo-khi-phat-hien-may-quay-20231001123058141.chn
20230929105515685,"Puka và Gin Tuấn Kiệt sánh đôi thử áo dài cưới, thái độ bên ngoài mới gây chú ý","Hạ Anh,",2023-09-29T15:30:00,"Star, Sao Việt",https://kenh14.vn/puka-va-gin-tuan-kiet-sanh-doi-thu-ao-dai-cuoi-thai-do-ben-ngoai-moi-gay-chu-y-20230929105515685.chn
20230927213159987,"Puka và Gin Tuấn Kiệt ""dính như sam"" sau khi xác nhận tình cảm, đàng gái còn có hành động đánh dấu chủ quyền","Tường San; Clip: Team sự kiện,",2023-09-28T07:03:00,"Star, Sao Việt",https://kenh14.vn/puka-va-gin-tuan-kiet-dinh-nhu-sam-sau-khi-xac-nhan-tinh-cam-dang-gai-con-co-hanh-dong-danh-dau-chu-quyen-20230927213159987.chn
20231003133426377,"Gin Tuấn Kiệt hạnh phúc ra mặt khi kể về Puka, lộ chi tiết được nửa kia cưng chiều hết mực","Tường San,",2023-10-03T16:04:52,"Star, Sao Việt",https://kenh14.vn/gin-tuan-kiet-hanh-phuc-ra-mat-khi-ke-ve-puka-lo-chi-tiet-duoc-nua-kia-cung-chieu-het-muc-20231003133426377.chn
20231003133426377,"Gin Tuấn Kiệt hạnh phúc ra mặt khi kể về Puka, lộ chi tiết được nửa kia cưng chiều hết mực","Tường San,",2023-10-03T16:04:52,"Star, Sao Việt",https://kenh14.vn/gin-tuan-kiet-hanh-phuc-ra-mat-khi-ke-ve-puka-lo-chi-tiet-duoc-nua-kia-cung-chieu-het-muc-20231003133426377.chn
20231020140143514,"Trước thềm hôn lễ, Puka lên tiếng thông tin đang mang thai con đầu lòng","Tường San,",2023-10-20T16:35:00,"Star, Sao Việt",https://kenh14.vn/truoc-them-hon-le-puka-len-tieng-thong-tin-dang-mang-thai-con-dau-long-20231020140143514.chn
20231031104715599,"Puka viết thư tay nhận lỗi 1 chuyện, hé lộ lý do quyết chối chuyện hẹn hò Gin Tuấn Kiệt suốt 4 năm","Hạ Anh,",2023-10-31T14:05:00,"Star, Sao Việt",https://kenh14.vn/puka-viet-thu-tay-nhan-loi-1-chuyen-he-lo-ly-do-quyet-choi-chuyen-hen-ho-gin-tuan-kiet-suot-4-nam-20231031104715599.chn
20231007215954878,"Vợ chồng Đông Nhi dự đám cưới em gái, nhan sắc cô dâu là tiểu thư tập đoàn gây sốt","Hạ Anh,",2023-10-07T22:15:00,"Star, Sao Việt",https://kenh14.vn/vo-chong-dong-nhi-du-dam-cuoi-em-gai-nhan-sac-co-dau-la-tieu-thu-tap-doan-gay-sot-20231007215954878.chn
20231014124115225,"Hội bạn thân của Đỗ Mỹ Linh: Toàn Hoa - Á hậu lấy chồng thiếu gia, riêng Phương Oanh gặp nhiều ""sóng gió""","Thế Huân,",2023-10-14T16:03:08,"Star, Sao Việt",https://kenh14.vn/hoi-ban-than-cua-do-my-linh-toan-hoa-a-hau-lay-chong-thieu-gia-rieng-phuong-oanh-gap-nhieu-song-gio-20231014124115225.chn
20231025170940703,"Diện váy ôm sát khoe đường cong, Hoa hậu Thuỳ Tiên để lộ 1 khuyết điểm chí mạng","Tường San,",2023-10-25T18:10:36,"Star, Sao Việt",https://kenh14.vn/dien-vay-om-sat-khoe-duong-cong-hoa-hau-thuy-tien-de-lo-1-khuyet-diem-chi-mang-20231025170940703.chn
20231023180826579,"Hoa hậu Thuỳ Tiên bị soi phản ứng ""sượng trân"", vội nép sang 1 bên khi ông Nawat và Miss Grand 2022 chụp hình thân thiết?","Tường San,",2023-10-24T08:04:00,"Star, Sao Việt",https://kenh14.vn/hoa-hau-thuy-tien-bi-soi-phan-ung-suong-tran-voi-nep-sang-1-ben-khi-ong-nawat-va-miss-grand-2022-chup-hinh-than-thiet-20231023180826579.chn
20231019131514253,"Thuỳ Tiên giữa tranh cãi vì vắng mặt trong các hoạt động Miss Grand 2023: ""Tôi không phải hoa hậu đương nhiệm...""","Hạ Anh,",2023-10-19T16:03:00,"Star, Sao Việt",https://kenh14.vn/thuy-tien-giua-tranh-cai-vi-vang-mat-trong-cac-hoat-dong-miss-grand-2023-toi-khong-phai-hoa-hau-duong-nhiem-20231019131514253.chn
20231026150601769,"Hoa hậu Thuỳ Tiên gặp sự cố trang phục giữa Chung kết Miss Grand, cách xử lý có 1-0-2 gây chú ý","Hạ Anh,",2023-10-26T17:03:00,"Star, Sao Việt",https://kenh14.vn/hoa-hau-thuy-tien-gap-su-co-trang-phuc-giua-chung-ket-miss-grand-cach-xu-ly-co-1-0-2-gay-chu-y-20231026150601769.chn
20231015101904726,"Xôn xao khoảnh khắc ông Nawat ""phớt lờ"" Thuỳ Tiên, nghi vấn mối quan hệ ""bằng mặt không bằng lòng"" qua 1 chi tiết?","Tường San,",2023-10-15T11:07:00,"Star, Sao Việt",https://kenh14.vn/xon-xao-khoanh-khac-ong-nawat-phot-lo-thuy-tien-nghi-van-moi-quan-he-bang-mat-khong-bang-long-qua-1-chi-tiet-20231015101904726.chn
20230919150648936,"Hoa hậu Đỗ Mỹ Linh lộ diện bên Phương Oanh và hội bạn thân, nhan sắc mẹ bỉm nổi bần bật","Hạ Anh,",2023-09-19T21:12:18,"Star, Sao Việt",https://kenh14.vn/hoa-hau-do-my-linh-lo-dien-ben-phuong-oanh-va-hoi-ban-than-nhan-sac-me-bim-noi-ban-bat-20230919150648936.chn
20231013121123856,Ông xã Hoa hậu Đỗ Mỹ Linh - Chủ tịch CLB Hà Nội làm gì mà vợ bảo: “Muốn dễ tính thì hãy ngoan nhá”,"Hải My,",2023-10-13T12:12:20,"Đời sống, Đời sống",https://kenh14.vn/ong-xa-hoa-hau-do-my-linh-chu-tich-clb-ha-noi-lam-gi-ma-vo-bao-muon-de-tinh-thi-hay-ngoan-nha-20231013121123856.chn
20231023150813947,"Tài tử Ký Sinh Trùng chính thức lên tiếng về bê bối, làm rõ tin tụ tập dùng ma tuý với tình cũ T.O.P và tình cũ Yoochun","Minh Hồng,",2023-10-23T20:03:00,"Star, Star",https://kenh14.vn/tai-tu-ky-sinh-trung-chinh-thuc-len-tieng-ve-be-boi-lam-ro-tin-tu-tap-dung-ma-tuy-voi-tinh-cu-top-va-tinh-cu-yoochun-20231023150813947.chn
20231021174935945,"Tài tử Ký Sinh Trùng đối mặt với đợt ""cấm sóng"" vì bê bối ma tuý, phát ngôn ẩn ý của vợ bị đào lại","Minh Hồng,",2023-10-22T00:02:00,"Star, Star",https://kenh14.vn/tai-tu-ky-sinh-trung-doi-mat-voi-dot-cam-song-vi-be-boi-ma-tuy-phat-ngon-an-y-cua-vo-bi-dao-lai-20231021174935945.chn
20231020194008261,Tình cũ của T.O.P (BIGBANG) và của Yoochun bị điều tra khẩn vì sử dụng ma túy cùng tài tử Ký Sinh Trùng,"Minh Hồng,",2023-10-20T20:33:38,"Star, Star",https://kenh14.vn/tinh-cu-cua-top-bigbang-va-cua-yoochun-bi-dieu-tra-khan-vi-su-dung-ma-tuy-cung-tai-tu-ky-sinh-trung-20231020194008261.chn
20231021174935945,"Tài tử Ký Sinh Trùng đối mặt với đợt ""cấm sóng"" vì bê bối ma tuý, phát ngôn ẩn ý của vợ bị đào lại","Minh Hồng,",2023-10-22T00:02:00,"Star, Star",https://kenh14.vn/tai-tu-ky-sinh-trung-doi-mat-voi-dot-cam-song-vi-be-boi-ma-tuy-phat-ngon-an-y-cua-vo-bi-dao-lai-20231021174935945.chn
20230831072038474,Ca sĩ Huy Bảo - học trò của nhạc sĩ Phương Uyên qua đời ở tuổi 32 do đột quỵ,"An Nguyên/ VTC News,",2023-08-31T08:00:00,"Star, Sao Việt",https://kenh14.vn/ca-si-huy-bao-qua-doi-tuoi-32-20230831072038474.chn
20230811160048913,"Sao nhí 14 tuổi lên tiếng làm rõ tin qua đời, quản lý cũ vào cuộc tố ngược chiêu trò","Dương Nam,",2023-08-11T18:00:00,"Star, Star",https://kenh14.vn/sao-nhi-14-tuoi-len-tieng-lam-ro-tin-qua-doi-quan-ly-cu-vao-cuoc-to-nguoc-chieu-tro-20230811160048913.chn
20230810134436564,"Sao nữ 14 tuổi và anh trai ruột đồng loạt qua đời, cảnh sát điều tra khẩn cấp","Xuân Minh,",2023-08-10T15:28:27,"Star, Star",https://kenh14.vn/sao-nu-14-tuoi-va-anh-trai-ruot-dong-loat-qua-doi-canh-sat-dieu-tra-khan-cap-20230810134436564.chn
20230811160048913,"Sao nhí 14 tuổi lên tiếng làm rõ tin qua đời, quản lý cũ vào cuộc tố ngược chiêu trò","Dương Nam,",2023-08-11T18:00:00,"Star, Star",https://kenh14.vn/sao-nhi-14-tuoi-len-tieng-lam-ro-tin-qua-doi-quan-ly-cu-vao-cuoc-to-nguoc-chieu-tro-20230811160048913.chn
20230808161246555,Bạn trai lâu năm của Sandra Bullock qua đời,"A,",2023-08-08T17:33:00,"Star, Star",https://kenh14.vn/ban-trai-lau-nam-cua-sandra-bullock-qua-doi-20230808161246555.chn
20230525151219097,Song Ji Hyo kiện ông chủ công ty quản lý tham ô,"PV,",2023-05-25T22:04:00,"Star, Star",https://kenh14.vn/song-ji-hyo-kien-ong-chu-cong-ty-quan-ly-tham-o-20230525151219097.chn
20230217113110354,"Chấn động: Dispatch vạch trần thủ đoạn Lee Soo Man tham ô 13 ngàn tỷ đồng từ năm 1999, từng bị Interpol truy nã và phải ngồi tù","Minh Hồng,",2023-02-17T11:34:00,"Star, Star",https://kenh14.vn/chan-dong-dispatch-vach-tran-thu-doan-lee-soo-man-tham-o-13-ngan-ty-dong-tu-nam-1999-tung-bi-interpol-truy-na-va-phai-ngoi-tu-20230217113110354.chn
20230215114153932,"Sự nghiệp của Park Min Young sắp ""toang"": Nhan sắc trồi sụt, thành tích phim ảnh thấp, nay còn bị triệu tập điều tra vì vụ án tham ô","Minh Hồng,",2023-02-16T00:00:00,"Star, Star",https://kenh14.vn/su-nghiep-cua-park-min-young-sap-toang-nhan-sac-troi-sut-thanh-tich-phim-anh-thap-nay-con-bi-trieu-tap-dieu-tra-vi-vu-an-tham-o-20230215114153932.chn
20221201081256726,"CEO của Hook Entertainment xin lỗi Lee Seung Gi, xin chịu trách nhiệm về số tiền chưa thanh toán","A,",2022-12-01T08:21:00,Star,https://kenh14.vn/ceo-cua-hook-entertainment-xin-loi-lee-seung-gi-xin-chiu-trach-nhiem-ve-so-tien-chua-thanh-toan-20221201081256726.chn
20230915145926074,Jo In Sung lên tiếng về tin đồn kết hôn với sao nữ thuộc SM Entertainment,"Minh Hồng,",2023-09-15T19:57:35,"Star, Star",https://kenh14.vn/jo-in-sung-len-tieng-ve-tin-don-ket-hon-voi-sao-nu-thuoc-sm-entertainment-20230915145926074.chn
20230915075742788,Mark Prin - Kimmy Kimberley lộ diện trong hôn lễ thế kỷ: Chú rể trao cô dâu nụ hôn lãng mạn như phim ngôn tình,"Xuân Minh,",2023-09-15T07:59:00,"Star, Star",https://kenh14.vn/mark-prin-kimmy-kimberley-lo-dien-trong-hon-le-the-ky-chu-re-trao-co-dau-nu-hon-lang-man-nhu-phim-ngon-tinh-20230915075742788.chn
20230915145926074,Jo In Sung lên tiếng về tin đồn kết hôn với sao nữ thuộc SM Entertainment,"Minh Hồng,",2023-09-15T19:57:35,"Star, Star",https://kenh14.vn/jo-in-sung-len-tieng-ve-tin-don-ket-hon-voi-sao-nu-thuoc-sm-entertainment-20230915145926074.chn
20230922164005487,"Ác nữ Chiếc Lá Bay chính thức tổ chức hôn lễ với CEO ngoại quốc, Baifern - Push Puttichai có đến tham dự?","Xuân Minh,",2023-09-22T19:00:00,"Star, Star",https://kenh14.vn/ac-nu-chiec-la-bay-chinh-thuc-to-chuc-hon-le-voi-ceo-ngoai-quoc-baifern-push-puttichai-co-den-tham-du-20230922164005487.chn
20231029093413574,"Xung phong hát đầu, Lan Ngọc xếp chót bảng sau tập 1 Chị Đẹp Đạp Gió bản Việt","Đan Thư,",2023-10-29T09:34:53,"Star, TV Show",https://kenh14.vn/xung-phong-hat-dau-lan-ngoc-xep-chot-bang-sau-tap-1-chi-dep-dap-gio-ban-viet-20231029093413574.chn
20231027153125846,"Soi đội hình team Lan Ngọc ở Chị Đẹp Đạp Gió, chưa gì đã lộ chi tiết 1 diễn viên bị loại sớm?","Đan Thư,",2023-10-27T19:00:00,"Star, TV Show",https://kenh14.vn/soi-doi-hinh-team-lan-ngoc-o-chi-dep-dap-gio-chua-gi-da-lo-chi-tiet-1-dien-vien-bi-loai-som-20231027153125846.chn
20231029102619594,"Diệp Lâm Anh - Quỳnh Nga bùng nổ trên truyền hình, bị soi chi tiết liên quan ồn ào với 1 sao nữ Vbiz","Hạ Anh,",2023-10-29T11:00:10,"Star, Sao Việt",https://kenh14.vn/diep-lam-anh-quynh-nga-bung-no-tren-truyen-hinh-bi-soi-chi-tiet-lien-quan-on-ao-voi-1-sao-nu-vbiz-20231029102619594.chn
20230804105705651,Lệ Quyên - Lâm Bảo Châu trên Người ấy là ai: Liên tục trêu ghẹo nhau nhưng ngại thân mật dàn cực phẩm,"Tường San,",2023-08-04T11:11:00,"Star, Sao Việt",https://kenh14.vn/le-quyen-lam-bao-chau-tren-nguoi-ay-la-ai-lien-tuc-treu-gheo-nhau-nhung-ngai-than-mat-dan-cuc-pham-20230804105705651.chn
20230713104917957,Mối quan hệ đặc biệt giữa Lâm Bảo Châu và con trai Lệ Quyên,"Liên Hoa,",2023-07-13T15:30:00,"Star, Sao Việt",https://kenh14.vn/moi-quan-he-dac-biet-giua-lam-bao-chau-va-con-trai-le-quyen-20230713104917957.chn
20230703210311702,"Chuyện tình ồn ào của Lệ Quyên và tình trẻ kém 12 tuổi: Sẵn sàng ""xù lông"" khi bị chê, phản ứng về nghi vấn chia tay gây chú ý","Thế Huân,",2023-07-04T22:08:00,"Star, Sao Việt",https://kenh14.vn/chuyen-tinh-on-ao-cua-le-quyen-va-tinh-tre-kem-12-tuoi-san-sang-xu-long-khi-bi-che-phan-ung-ve-nghi-van-chia-tay-gay-chu-y-20230703210311702.chn
20231019163327933,"Thảm đỏ Chị Đẹp Đạp Gió: Lệ Quyên và bạn trai tình tứ, Diệp Lâm Anh - Bảo Anh cùng hội mỹ nhân đọ sắc","Hạ Anh/ Ảnh: Viết Thanh/ Clip: Team sự kiện,",2023-10-19T16:34:00,"Star, Sao Việt",https://kenh14.vn/tham-do-chi-dep-dap-gio-le-quyen-va-ban-trai-tinh-tu-diep-lam-anh-bao-anh-cung-hoi-my-nhan-do-sac-20231019163327933.chn
20230701145946676,"Lệ Quyên bất ngờ chia sẻ ""lòng tin nát vụn"", nghi vấn trục trặc tình cảm với Lâm Bảo Châu sau 3 năm bên nhau?","Tường San,",2023-07-01T20:30:00,"Star, Sao Việt",https://kenh14.vn/le-quyen-bat-ngo-chia-se-long-tin-nat-vun-nghi-van-truc-trac-tinh-cam-voi-lam-bao-chau-sau-3-nam-ben-nhau-20230701145946676.chn
20231015091433426,"Rộ nghi vấn Khánh Vân - Bùi Quỳnh Hoa kèn cựa, cùng vắng mặt ở Chung kết Miss Earth Vietnam, BTC nói gì?","Đan Thư; Ảnh: Viết Thanh; Clip: Team sự kiện,",2023-10-15T10:03:00,"Star, Star",https://kenh14.vn/ro-nghi-van-khanh-van-bui-quynh-hoa-ken-cua-cung-vang-mat-o-chung-ket-miss-earth-vietnam-btc-noi-gi-20231015091433426.chn
20231018095730373,"Liên tiếp vướng lùm xùm sau khi đăng quang Miss Universe Vietnam, Bùi Quỳnh Hoa lọt top 10 bảng xếp hạng chủ đề nóng","Tường San,",2023-10-18T13:01:00,"Star, Sao Việt",https://kenh14.vn/lien-tiep-vuong-lum-xum-sau-khi-dang-quang-miss-universe-vietnam-bui-quynh-hoa-lot-top-10-bang-xep-hang-chu-de-nong-20231018095730373.chn
20231013162526212,"Bị tẩy chay sau loạt ồn ào, Bùi Quỳnh Hoa vẫn được truyền thông quốc tế dự đoán vị trí bất ngờ tại Miss Universe","Liên Hoa,",2023-10-13T20:05:00,"Star, Sao Việt",https://kenh14.vn/bi-tay-chay-sau-loat-on-ao-bui-quynh-hoa-van-duoc-truyen-thong-quoc-te-du-doan-vi-tri-bat-ngo-tai-miss-universe-20231013162526212.chn
20231014212520226,"Bùi Quỳnh Hoa vắng mặt tại chung kết Miss Earth Vietnam hậu lùm xùm đời tư, BTC nói gì?","Liên Hoa; Ảnh: Team sự kiện,",2023-10-14T22:03:00,"Star, Sao Việt",https://kenh14.vn/bui-quynh-hoa-vang-mat-tai-chung-ket-miss-earth-vietnam-hau-lum-xum-doi-tu-btc-noi-gi-20231014212520226.chn
